Step,Link,Average Link Speed,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
9201 - 9250,gneE65-n,2.6400350918595636,0.3189733481367372,126.98,27.48,9876.940860376206,227696.12923973403,50.2808897698725,4.871995952840207,99.55052450712212,97.88088258521539
9201 - 9250,gneE66,12.596299735010394,0.0585978338948058,23.4,0.0,470.5837671802642,49071.08694504232,3.271255196619214,0.716486018866378,18.75852955621403,21.093580786004008
9201 - 9250,gneE66-n,8.224318899057408,0.10385214865743542,41.28,0.4,2006.1774884506149,94329.92512199501,11.33057893154092,1.6736479792183798,38.76955633360458,40.548847139472855
9251 - 9300,gneE32,6.427380542643513,0.15189533300990737,11.68,0.14,688.2117121350789,26221.484171218355,3.746149353025462,0.49727562267826,11.072103699098184,11.271672562903156
9251 - 9300,gneE33,11.775692582294385,0.08523761578672513,4.66,0.0,158.24632819325495,12825.08468495594,1.0203061068136434,0.20934247346509224,5.107614064736443,5.512950840017399
9251 - 9300,gneE34,5.0832815014077335,0.10315549562163875,7.86,3.8,709.4119851207698,20098.85474268784,3.700795190570058,0.4236641408912828,8.684810952507146,8.639872653734226
9251 - 9300,gneE35,5.933106097510413,0.17366371702487038,13.28,0.06,873.0357679768209,33291.76283568777,4.753601860790798,0.6370857224260851,14.130012757687583,14.310917909951081
9251 - 9300,gneE36,8.053531872484275,0.16776762984611548,9.06,0.0,446.66886449176076,22583.834126974136,2.5638498504100893,0.41159700866890814,9.337506169124147,9.707887647858819
9251 - 9300,gneE37,3.1852838965133454,0.14373570740225994,10.94,6.86,1144.2741854205392,26477.440396903436,5.834256940337541,0.5948533639733954,11.700426513607878,11.381950002318764
9251 - 9300,gneE38,9.092467933931044,0.08309819500643202,6.36,0.06,324.4402321412517,15008.864002733764,1.8274151963610885,0.26763242494921435,6.184762794199255,6.451741602889769
9251 - 9300,gneE39,10.491507580729573,0.15765545058718647,8.72,0.0,283.64920105377115,20645.18770030533,1.7724800485475536,0.3381896666421628,8.268677342186148,8.874494672301488
9251 - 9300,gneE40,7.370501957714897,0.1493975795891593,11.44,2.2,804.904408713247,32185.81452069229,4.420234564221045,0.6193394482954697,13.570581153222221,13.835483779010463
9251 - 9300,gneE41,10.014073334205936,0.07367087178622696,5.54,0.04,263.1376475758764,12806.158787332492,1.4962834315218503,0.22609580185968703,5.257007423055273,5.504874323882797
9251 - 9300,gneE42,11.239889256127958,0.08352824454836869,4.6,0.0,173.83381743649662,12693.881620774468,1.0886292274307585,0.21626279251059283,5.135909451992129,5.456550795768027
9251 - 9300,gneE44,5.738248567205804,0.08013209129931427,6.1,2.74,500.9744015945138,15774.563322539358,2.65180560220721,0.32301179360451443,6.7467410690098415,6.780962109514218
9251 - 9300,gneE45,13.317546772187644,0.0034644965274715717,0.2,0.0,10.981791636201546,734.3477912456069,0.06728127387688217,0.013038908491651022,0.3016931919506051,0.3156642305019064
9251 - 9300,gneE45-n,13.471063150966117,0.012951312397466884,0.74,0.0,50.54050504779403,3474.07066609282,0.31264342998481426,0.06516142978948068,1.445418449165731,1.4933460650730164
9251 - 9300,gneE47,0.2434531118941338,0.22395437605248844,21.04,19.72,3407.807214554339,55952.84722812271,16.830974153095944,1.390058179478948,25.591491627796387,24.053289319266046
9251 - 9300,gneE47-n,2.435068435217749,0.04372294874193592,4.04,3.56,507.43775101905305,8441.382350347667,2.5087097776777476,0.20814159734916846,3.849117392554234,3.62882043862874
9251 - 9300,gneE48,2.9408779644528478,0.04347516148357407,4.04,3.22,471.23416208981655,8140.983394395162,2.336534412173592,0.19636618461160013,3.6829388720004164,3.4996747969636623
9251 - 9300,gneE48-n,1.3403801357633203,0.09873730814506429,9.28,7.44,1336.0446010044716,24037.53776663386,6.647988668250682,0.5777477208241844,10.87871774260345,10.333295885785233
9251 - 9300,gneE49,13.370838676833095,0.013161538035592663,0.72,0.0,42.62483767765509,2921.3636018457805,0.2630918162604552,0.052974268207784864,1.2054258078624482,1.2557649706434517
9251 - 9300,gneE49-n,4.4392354758613175,0.01854876403581543,0.96,0.64,90.40995908409897,1990.6366049174137,0.45758996563195103,0.04284132159758714,0.8583063337344784,0.8557293888868096
9251 - 9300,gneE51,10.710402353808856,0.06500918711786245,3.4,0.06,88.14942415877658,7222.057511762854,0.5691390899921278,0.11515402520359595,2.8564411878094607,3.1044545435797524
9251 - 9300,gneE52,10.147862565670502,0.05052613639320525,2.68,0.44,89.12438351727096,5410.882373911473,0.5319391483306141,0.09008023110394094,2.169222805530725,2.3259211405765274
9251 - 9300,gneE53,13.647471584950294,0.006081800212863008,0.32,0.0,21.058820056948015,1532.3708280615492,0.13195901902387477,0.028710174413334823,0.6346217613359433,0.6586962077270697
9251 - 9300,gneE53-n,6.251466495340918,0.13079410638055136,6.92,2.64,566.336760792396,18907.933493202054,3.025853540761023,0.3938198739381382,8.163663018829544,8.127851411309184
9251 - 9300,gneE54,0.0,0.02122241086587437,2.0,2.0,329.5555555555552,5249.444444444441,1.6238888888888894,0.13194444444444456,2.408888888888892,2.256663671758009
9251 - 9300,gneE54-n,13.425543890554293,0.006462951032593784,0.64,0.0,34.42283416962298,2529.239275844829,0.21582976009937707,0.04563865080272927,1.0372418699433563,1.0872066618138196
9251 - 9300,gneE55,13.263782276318468,0.006690699574562835,0.66,0.0,36.49660776142793,2547.9333246045117,0.2258026275979596,0.04654751116327962,1.0510333193846373,1.0952428402861578
9251 - 9300,gneE55-n,0.42959087318533506,0.05496604414261458,5.18,4.88,761.8017240971521,12697.843056198735,3.7671809602503066,0.3143542682025767,5.794796467960152,5.458604563186754
9251 - 9300,gneE56,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251 - 9300,gneE56-n,3.6101990485148012,0.02230998022584336,1.18,0.64,120.09488741493769,3452.617468880899,0.6279787256193905,0.07237616476560671,1.4872584786967735,1.484172254849935
9251 - 9300,gneE57,9.953596792644298,0.06781552395239039,3.62,0.38,124.47398116896446,8806.368177939212,0.7736617828654003,0.15184531914920985,3.555180671551783,3.785479504475519
9251 - 9300,gneE58,10.561093848165207,0.08408745484018104,4.44,0.24,83.08041794719455,7699.158762403879,0.5568253630106839,0.11664166651758462,2.991603602077955,3.3095415749155053
9251 - 9300,gneE59,9.060955722281923,0.09691132584065822,4.98,0.5,282.1335292122218,13486.766469800044,1.6009011234077437,0.24654998205553777,5.585042884807061,5.79743349036146
9251 - 9300,gneE60,9.99148861069281,0.11799428852764786,6.28,0.72,169.68826259386603,12438.648007130048,1.062945711952948,0.2034427300025094,4.93774033636019,5.346853508038022
9251 - 9300,gneE61,5.108591676848051,0.126491848724684,6.6,3.7,569.3075209295079,13239.558488893574,2.9028843026655955,0.28900566829112184,5.7853781690461235,5.69134691522013
9251 - 9300,gneE62,7.263747204123364,0.1215026347888371,6.3,0.08,354.14208131302547,13959.733765573235,1.9387517017750997,0.2637210981663587,5.893887319243359,6.000777726729748
9251 - 9300,gneE63,12.474609991679287,0.06295809507192492,25.14,0.0,535.8699838744717,53624.34528599752,3.677187715278518,0.7990995427514755,20.63917414539078,23.05082409773161
9251 - 9300,gneE63-n,8.82321308545835,0.09091489441158297,36.06,0.46,1451.2261038807,74499.608125923,8.33427315174257,1.2587344139713181,29.955494617095255,32.024556489701574
9251 - 9300,gneE64,12.883652006376222,0.06603023715723973,26.48,0.0,552.8875774592215,59355.18163457564,3.887870050156144,0.8795760595220556,22.717926524309483,25.514249628925164
9251 - 9300,gneE64-n,9.844570952667278,0.08271015107031258,32.82,2.32,1282.676478320217,71053.2486321813,7.49086041729925,1.1793974931498616,28.373645129508738,30.543049679842326
9251 - 9300,gneE65,12.243481660214872,0.077710777037519,31.08,0.0,731.7715105099602,70337.81341362416,4.960702590828344,1.0616944917521771,27.233801289253122,30.2352301003498
9251 - 9300,gneE65-n,1.9772503382666926,0.3329868611416131,132.52,49.86,10094.159523284252,209913.71548263924,50.855303076099204,4.645022244996874,92.60231840348597,90.23729496422025
9251 - 9300,gneE66,12.688203644782114,0.057367145018040314,22.88,0.0,457.20231850219875,49409.59722523062,3.216288187845032,0.7163005675735873,18.820517024157418,21.239088838639944
9251 - 9300,gneE66-n,8.249739675353611,0.1029848484964492,40.9,0.54,1666.2293933813667,82775.24993304715,9.511596506159336,1.428306768292434,33.623933049642005,35.58192706762172
9301 - 9350,gneE32,3.6105347214286674,0.16905891313907126,12.88,1.1,704.9116641970198,20135.54275730252,3.678846694654951,0.4028230131199767,8.634386790852894,8.655664636334606
9301 - 9350,gneE33,11.949680394311454,0.1052544419509457,5.82,0.0,170.11921305277923,14631.664485258712,1.114743421543595,0.23088426932163372,5.751794306351756,6.289527124215941
9301 - 9350,gneE34,10.309814521035667,0.0783672776582155,6.0,0.36,186.66303763661824,13890.947199119313,1.1725530496473549,0.2236016553607066,5.508007063031544,5.971137228282337
9301 - 9350,gneE35,2.645406299006559,0.19055549640704775,14.5,0.96,931.0438563667832,23084.57291603265,4.777442798667208,0.485215095877576,10.071510656652514,9.923431207239982
9301 - 9350,gneE36,11.097444392936785,0.123267929154375,6.84,0.0,191.0022933253532,15360.88662870545,1.2271495281681242,0.24308491704665663,6.067796790750828,6.602995703258784
9301 - 9350,gneE37,8.165670065017641,0.127152075842397,9.76,2.38,495.06458986477924,22333.21433328652,2.7759340683670906,0.4118182647637294,9.236384800063286,9.600197113429815
9301 - 9350,gneE38,5.1598985769805354,0.10833513904511265,8.18,0.86,411.8433343513358,13717.756817383315,2.195329660997159,0.26424952207900254,5.794343268007168,5.896810704473772
9301 - 9350,gneE39,11.726469303865045,0.07876941511466837,4.4,0.0,217.16214424780887,14560.094170464488,1.3324298224546296,0.2632392213765915,5.995292354086742,6.2587463353335275
9301 - 9350,gneE40,4.460975741967261,0.24943074250748004,19.0,8.92,1691.5143384972505,44811.099422596584,8.752090005789812,0.9479715808070953,19.410158664461022,19.262985112660544
9301 - 9350,gneE41,6.7700277576928976,0.08953063038489294,6.7,1.4,290.3960011254671,11605.76815014505,1.5919002961631576,0.20565169145955348,4.751474406567688,4.988917869257586
9301 - 9350,gneE42,11.735229717786524,0.07927276645629877,4.36,0.0,91.08940842057444,8345.585718383856,0.6073712059764244,0.12411891994230878,3.2300665136097284,3.587417199869873
9301 - 9350,gneE44,8.879413067017994,0.11093158544544933,8.46,1.7,292.1342553446528,15875.85611511783,1.7003453248926557,0.2716485553662754,6.398235565199295,6.824409612237009
9301 - 9350,gneE45,9.460261616657245,0.02142332999532608,1.1,0.22,39.39081545829167,2210.140445022764,0.2300942053884854,0.03528286630789028,0.8651821860181468,0.9500565767773991
9301 - 9350,gneE45-n,13.836182280544042,0.006188048754192076,0.3,0.0,4.792359996997874,589.8594580015612,0.03554670430158125,0.008527597880940837,0.22312161871602812,0.2535551871571294
9301 - 9350,gneE47,0.9497161465562202,0.2082742614016992,19.64,14.64,2172.4549834924064,38345.54868318274,10.791465111241637,0.9232867608931578,17.361881275291584,16.484079898291224
9301 - 9350,gneE47-n,13.81393833803366,0.00021222410865874363,0.02,0.0,3.096648633835838,174.73689305534208,0.018302021402992683,0.003704478829370596,0.07637972568563847,0.07511122419877275
9301 - 9350,gneE48,13.78177990021897,0.00021222410865874363,0.02,0.0,1.782379034989864,95.40833124910685,0.010347695521064935,0.0017174353351958464,0.039778204291970626,0.04101212273027327
9301 - 9350,gneE48-n,2.5783384737424178,0.09925342830182941,9.36,7.04,965.6801979430126,17791.609593799894,4.812189824989636,0.41606094382851355,7.931697254639015,7.648288314866311
9301 - 9350,gneE49,13.540994815722536,0.007972941656588893,0.4,0.0,10.690176233639338,967.326351926669,0.07105438714014034,0.014217873145255695,0.3733150666334468,0.41581340544950857
9301 - 9350,gneE49-n,9.146047499637772,0.034264581924155706,1.84,0.48,65.62871970747818,2972.353246500814,0.36738808163363257,0.047175400564102944,1.1617077784794652,1.2777147046388344
9301 - 9350,gneE51,4.48573846277668,0.05584695903925443,2.92,0.62,176.5915864415447,7801.415011332538,0.9869409349940641,0.1434038961706158,3.223892410795756,3.35353472263946
9301 - 9350,gneE52,4.9229021274491975,0.15719923790083792,8.24,3.94,745.1926632140286,20212.660700941033,3.868576613114956,0.42978783659416386,8.770945325250189,8.688814940719695
9301 - 9350,gneE53,12.341776869973263,0.01650568585878043,0.86,0.0,16.648958502915413,1404.564157182032,0.10778011147813409,0.01828885037773952,0.529022037408851,0.6037681057355084
9301 - 9350,gneE53-n,11.71625080577999,0.0370581772150122,1.98,0.02,59.41469493171943,4773.89598416246,0.3811021495701685,0.07791407507542375,1.896585999011433,2.0520927412738046
9301 - 9350,gneE54,4.029103983261723,0.0580550559369902,5.44,3.18,511.1613945154728,10960.300599602224,2.582907591799327,0.23824698865317312,4.77254869035876,4.711588989298304
9301 - 9350,gneE54-n,13.372630419124958,0.013318255479589607,1.24,0.0,22.630437470703697,2460.5389291002666,0.1600903785222475,0.03548608018573793,0.9375311089494294,1.057681381081435
9301 - 9350,gneE55,13.155888575845184,0.014138860588271813,1.32,0.0,22.853779101645536,2195.434693677804,0.1547211801477845,0.03131816602546203,0.8404066703983402,0.9437264751379889
9301 - 9350,gneE55-n,1.6479056287911957,0.09090090710971013,8.58,7.08,1150.1364679463209,20128.756433661594,5.708747800547666,0.48300655221669236,9.074070979491651,8.653013760250046
9301 - 9350,gneE56,7.971715392952641,0.028094615490212055,1.48,0.34,51.33057267567194,2451.069824645188,0.2899792453824649,0.03719313421208403,0.9493209536258993,1.0536324672719102
9301 - 9350,gneE56-n,13.569636136425821,0.004869172951107716,0.24,0.0,3.6969009106862467,488.940290189728,0.027717404029080038,0.005336446687715272,0.17470686685303213,0.21017666430895432
9301 - 9350,gneE57,4.405716280539888,0.19740522177481531,10.42,4.36,786.9503054511449,23221.385040499314,4.128444474704078,0.47963015441647805,10.006728272487004,9.982135195413
9301 - 9350,gneE58,3.9930981877656766,0.09467228348273928,4.96,2.16,362.0286832670663,11558.013749865067,1.9192510866915788,0.23049501926109012,4.897782781903838,4.968412901182078
9301 - 9350,gneE59,3.84220543705172,0.18371194585813938,9.58,6.1,1023.1860181075521,21363.9800048448,5.160576244183685,0.4874907903015344,9.504428127786383,9.183881306402288
9301 - 9350,gneE60,3.052425942554816,0.15067035839014198,7.9,5.12,868.2599022238712,18599.595213080636,4.388712521044871,0.41155172630196196,8.173272263684268,7.99553843644942
9301 - 9350,gneE61,13.173385409438822,0.028229577235996027,1.54,0.1,44.06693175788357,3654.61310323877,0.2866848752883016,0.06223250127860177,1.4684019335858098,1.570956146910085
9301 - 9350,gneE62,4.2926815422672275,0.14262428603366023,7.4,3.7,613.4204979890142,15266.614422338756,3.1503590221549262,0.3271475151131038,6.649808673975696,6.562696767425349
9301 - 9350,gneE63,12.64042516330929,0.07202720431383848,28.82,0.0,579.771189310151,61719.71638089055,4.061649692977638,0.8979660893130104,23.5450177850162,26.53068842908728
9301 - 9350,gneE63-n,11.100268001336921,0.07838790754717334,31.12,0.42,1050.5314114746031,73695.27055576538,6.499593233489329,1.1998681191058405,29.28471667560474,31.678548575715787
9301 - 9350,gneE64,12.724499198950804,0.06400422512977705,25.58,0.0,501.23656177499214,53895.028613915056,3.5164664769092786,0.7765011238088424,20.475959565268735,23.167196746999693
9301 - 9350,gneE64-n,10.794627003292016,0.07810336444547274,31.0,0.44,990.7038123615531,68563.40865471547,6.100102722844729,1.102832784968946,27.114365495589308,29.47260900727227
9301 - 9350,gneE65,12.951476280896081,0.07902794762414539,31.56,0.0,571.8948324488136,64816.37258366704,4.097486057012906,0.933774540380546,24.592827735921457,27.861799762136044
9301 - 9350,gneE65-n,2.618095661425455,0.3221024490066429,128.18,44.2,10182.320414214128,228458.42122941348,51.694872385215795,4.957333802349714,100.02184204103779,98.20873177578994
9301 - 9350,gneE66,12.319311860898038,0.06348733476954405,25.44,0.0,559.858804592659,55670.4044738946,3.837124067378816,0.8253501158173198,21.414797753045892,23.930346647540873
9301 - 9350,gneE66-n,10.104566244184163,0.0880870338900443,34.84,0.4,1285.4826510551743,79354.0000338793,7.693808248398402,1.3048026585218093,31.716475087002337,34.11110362851881
9351 - 9400,gneE32,6.6518375625619175,0.15913045392005443,12.2,1.4,525.5623951829951,23472.35191665031,2.9421148204187695,0.4323012905875482,9.801925834234979,10.089864474043281
9351 - 9400,gneE33,11.063709523803695,0.13805158210711516,7.74,0.0,242.7697828410791,19000.251919015456,1.548730006194869,0.30795746733406093,7.569500234020374,8.167397686132277
9351 - 9400,gneE34,6.936120231299568,0.1009228708143729,7.68,2.96,630.2262677658102,20505.522616085407,3.35035254049775,0.41200135877134697,8.70881141057258,8.814639841670456
9351 - 9400,gneE35,8.117036417018676,0.12630874995997596,9.62,0.1,370.820332876088,18721.804562944602,2.127108034524768,0.33732340670255484,7.72474053871252,8.047760973510346
9351 - 9400,gneE36,11.588746757176695,0.13885250975639774,7.7,0.0,232.12925454164372,19578.806418549782,1.5137783604773827,0.31374928034372185,7.736034257125299,8.416087791105513
9351 - 9400,gneE37,4.944694937688391,0.17216109192674253,13.1,6.84,1442.321958212713,37137.32126770992,7.440669696557969,0.7993166718252462,16.19206936435067,15.964263895749239
9351 - 9400,gneE38,9.104050962990236,0.11648349431009403,8.94,0.92,229.6022466931468,12966.351846693457,1.347546787497791,0.21813830344336768,5.209651650423865,5.573724742813622
9351 - 9400,gneE39,10.837970346474076,0.16949909356267556,9.36,0.0,316.6342555573146,23221.074184363464,1.983893237298458,0.3835653255739552,9.321238454860369,9.981752681610935
